origin,destination,passengers
PQQ,SYD,2018
PQQ,SYD,2018
PQQ,SYD,2018
MCY,SYD,2018
MCY,SYD,2018
MCY,SYD,2018
MCY,SYD,2018
MEL,SYD,2018
MEL,SYD,2018
MEL,SYD,2018
MEL,SYD,2018
MEL,SYD,2018
MEL,SYD,2018
MEL,SYD,2018
MEL,SYD,2018
MEL,SYD,2018
PER,ZNE,2018
BNE,CBR,2018
BNE,CBR,2018
BNE,CBR,2018
BNE,CBR,2018
BNE,CBR,2018
BNE,CBR,2018
SYD,TSV,2018
SYD,TSV,2018
SYD,TSV,2018
SYD,TSV,2018
SYD,TSV,2018
MCY,SYD,2018
MCY,SYD,2018
MCY,SYD,2018
MCY,SYD,2018
MCY,SYD,2018
MCY,SYD,2018
AYQ,SYD,2018
ASP,SYD,2018
BNE,TSV,2018
BNE,TSV,2018
BNE,TSV,2018
BNE,TSV,2018
MEL,PER,2018
MEL,PER,2018
MEL,PER,2018
MEL,PER,2018
MEL,PER,2018
MEL,PER,2018
ASP,SYD,2018
ASP,SYD,2018
CBR,MEL,2018
ASP,DRW,2018
CBR,MEL,2018
CBR,MEL,2018
CBR,MEL,2018
CBR,MEL,2018
SYD,WGA,2018
SYD,WGA,2018
SYD,WGA,2018
SYD,WGA,2018
SYD,WGA,2018
SYD,WGA,2018
SYD,WGA,2018
ASP,DRW,2018
BNE,TSV,2018
BNE,TSV,2018
BNE,TSV,2018
BNE,TSV,2018
LST,MEL,2018
MEL,PER,2018
DRW,PER,2018
DRW,PER,2018
DRW,PER,2018
DRW,PER,2018
DRW,PER,2018
DRW,PER,2018
DRW,PER,2018
DRW,PER,2018
DRW,PER,2018
DRW,PER,2018
DRW,PER,2018
DRW,PER,2018
MEL,PER,2018
MEL,PER,2018
MEL,PER,2018
MEL,PER,2018
MEL,PER,2018
LST,MEL,2018
LST,MEL,2018
BNE,TSV,2018
BNE,TSV,2018
BNE,TSV,2018
BNE,TSV,2018
ASP,DRW,2018
ASP,DRW,2018
AYQ,SYD,2018
BNE,ROK,2018
LST,MEL,2018
LST,MEL,2018
LST,MEL,2018
LST,MEL,2018
CNS,TSV,2018
BNE,ROK,2018
BNE,ROK,2018
BNE,ROK,2018
BNE,ROK,2018
BNE,ROK,2018
BNE,ROK,2018
BNE,ROK,2018
BNE,ROK,2018
ASP,DRW,2018
BNE,ROK,2018
BNE,ROK,2018
BNE,ROK,2018
AYQ,SYD,2018
AYQ,SYD,2018
AYQ,SYD,2018
AYQ,SYD,2018
AYQ,SYD,2018
AYQ,SYD,2018
AYQ,SYD,2018
AYQ,SYD,2018
AYQ,SYD,2018
LST,MEL,2018
LST,MEL,2018
LST,MEL,2018
BNE,SYD,2018
ASP,DRW,2018
ASP,DRW,2018
ASP,DRW,2018
ASP,DRW,2018
ASP,DRW,2018
ASP,DRW,2018
ASP,DRW,2018
LST,MEL,2018
LST,MEL,2018
SYD,WGA,2018
SYD,WGA,2018
SYD,WGA,2018
SYD,WGA,2018
SYD,WGA,2018
BNE,SYD,2018
BNE,SYD,2018
BNE,SYD,2018
BNE,SYD,2018
BNE,SYD,2018
BNE,SYD,2018
BNE,SYD,2018
BNE,SYD,2018
BNE,SYD,2018
BNE,SYD,2018
BNE,SYD,2018
BNE,PER,2018
ABX,SYD,2018
GET,PER,2018
MEL,TSV,2018
HBA,MEL,2018
HBA,MEL,2018
HBA,MEL,2018
HBA,MEL,2018
HBA,MEL,2018
MEL,TSV,2018
MEL,TSV,2018
MEL,TSV,2018
MEL,TSV,2018
MEL,TSV,2018
MEL,TSV,2018
MEL,TSV,2018
HBA,MEL,2018
MEL,TSV,2018
MEL,TSV,2018
MEL,TSV,2018
MEL,TSV,2018
CBR,SYD,2018
CBR,SYD,2018
CBR,SYD,2018
CBR,SYD,2018
CBR,SYD,2018
BNE,MKY,2018
BNE,MKY,2018
HBA,MEL,2018
HBA,MEL,2018
BNE,MKY,2018
GET,PER,2018
MEL,MQL,2018
MEL,MQL,2018
MEL,MQL,2018
MEL,MQL,2018
MEL,MQL,2018
MEL,MQL,2018
MEL,MQL,2018
MEL,MQL,2018
MEL,MQL,2018
BNE,MOV,2018
BNE,MOV,2018
BNE,MOV,2018
HBA,MEL,2018
BNE,MOV,2018
BNE,MOV,2018
BNE,MOV,2018
BNE,MOV,2018
BNE,MOV,2018
BNE,MOV,2018
BNE,MOV,2018
BNE,MOV,2018
HBA,MEL,2018
HBA,MEL,2018
HBA,MEL,2018
BNE,MKY,2018
BNE,MKY,2018
MEL,MQL,2018
ADL,BNE,2018
PPP,SYD,2018
PER,ZNE,2018
PPP,SYD,2018
PPP,SYD,2018
PER,ZNE,2018
PER,ZNE,2018
BDB,BNE,2018
BDB,BNE,2018
CNS,SYD,2018
BDB,BNE,2018
BDB,BNE,2018
MCY,MEL,2018
PPP,SYD,2018
MCY,MEL,2018
MCY,MEL,2018
MCY,MEL,2018
MCY,MEL,2018
MCY,MEL,2018
MCY,MEL,2018
MCY,MEL,2018
MCY,MEL,2018
MCY,MEL,2018
MCY,MEL,2018
MCY,MEL,2018
PPP,SYD,2018
PPP,SYD,2018
BNE,MKY,2018
ADL,BNE,2018
BNE,MKY,2018
BNE,MKY,2018
BNE,MKY,2018
BNE,MKY,2018
BNE,MKY,2018
BNE,MKY,2018
ADL,BNE,2018
ADL,BNE,2018
ADL,BNE,2018
ADL,BNE,2018
ADL,BNE,2018
ADL,BNE,2018
PPP,SYD,2018
ADL,BNE,2018
ADL,BNE,2018
ADL,BNE,2018
ADL,BNE,2018
PPP,SYD,2018
PPP,SYD,2018
PPP,SYD,2018
PPP,SYD,2018
PPP,SYD,2018
PER,ZNE,2018
PER,ZNE,2018
MEL,MQL,2018
BNE,MOV,2018
MEL,MQL,2018
PQQ,SYD,2018
CBR,SYD,2018
CBR,SYD,2018
CBR,SYD,2018
CBR,SYD,2018
SYD,TMW,2018
SYD,TMW,2018
SYD,TMW,2018
SYD,TMW,2018
SYD,TMW,2018
ADL,MEL,2018
ADL,MEL,2018
ADL,MEL,2018
ADL,MEL,2018
ADL,MEL,2018
ADL,MEL,2018
ADL,MEL,2018
ADL,MEL,2018
ADL,MEL,2018
ADL,MEL,2018
ADL,MEL,2018
CBR,SYD,2018
CBR,SYD,2018
DRW,MEL,2018
CBR,SYD,2018
PQQ,SYD,2018
DRW,MEL,2018
PQQ,SYD,2018
GET,PER,2018
GET,PER,2018
GET,PER,2018
GET,PER,2018
GET,PER,2018
GET,PER,2018
GET,PER,2018
GET,PER,2018
GET,PER,2018
BNE,PER,2018
BNE,PER,2018
BNE,PER,2018
BNE,PER,2018
BNE,PER,2018
BNE,PER,2018
BNE,PER,2018
BNE,PER,2018
BNE,PER,2018
BNE,PER,2018
BNE,PER,2018
MEL,SYD,2018
MEL,SYD,2018
MEL,SYD,2018
DRW,MEL,2018
ADL,MEL,2018
DRW,MEL,2018
DRW,MEL,2018
ADL,ASP,2018
ADL,ASP,2018
ADL,ASP,2018
ADL,ASP,2018
ADL,ASP,2018
ADL,ASP,2018
ADL,ASP,2018
ADL,ASP,2018
ADL,ASP,2018
ADL,ASP,2018
BNE,NTL,2018
BNE,NTL,2018
BNE,NTL,2018
BNE,NTL,2018
DRW,MEL,2018
DRW,MEL,2018
SYD,TMW,2018
SYD,TMW,2018
SYD,TMW,2018
SYD,TMW,2018
SYD,TMW,2018
SYD,TMW,2018
ADL,ASP,2018
ADL,ASP,2018
BNE,NTL,2018
BNE,NTL,2018
DRW,MEL,2018
SYD,TMW,2018
DRW,MEL,2018
DRW,MEL,2018
DRW,MEL,2018
DRW,MEL,2018
BNE,NTL,2018
BNE,NTL,2018
BNE,NTL,2018
BNE,NTL,2018
BNE,NTL,2018
BNE,NTL,2018
LST,MEL,2017
PER,ZNE,2017
LST,MEL,2017
PER,ZNE,2017
LST,MEL,2017
LST,MEL,2017
SYD,TMW,2017
PER,ZNE,2017
PER,ZNE,2017
PER,ZNE,2017
PER,ZNE,2017
PER,ZNE,2017
LST,MEL,2017
MEL,NTL,2017
LST,MEL,2017
PER,ZNE,2017
LST,MEL,2017
SYD,TMW,2017
SYD,TMW,2017
MEL,NTL,2017
MEL,NTL,2017
MEL,NTL,2017
SYD,TMW,2017
SYD,TMW,2017
SYD,TMW,2017
SYD,TMW,2017
SYD,TMW,2017
SYD,TMW,2017
SYD,TMW,2017
MEL,NTL,2017
MEL,NTL,2017
MEL,NTL,2017
PER,ZNE,2017
PER,ZNE,2017
PER,ZNE,2017
MEL,NTL,2017
MEL,NTL,2017
MEL,NTL,2017
SYD,TMW,2017
MEL,NTL,2017
SYD,TMW,2017
MEL,NTL,2017
PER,ZNE,2017
MEL,PER,2017
PER,SYD,2017
PQQ,SYD,2017
SYD,TSV,2017
SYD,TSV,2017
SYD,TSV,2017
SYD,TSV,2017
PQQ,SYD,2017
PQQ,SYD,2017
PQQ,SYD,2017
PQQ,SYD,2017
MCY,SYD,2017
MCY,SYD,2017
MCY,SYD,2017
MCY,SYD,2017
MCY,SYD,2017
MCY,SYD,2017
MCY,SYD,2017
MCY,SYD,2017
MCY,SYD,2017
MCY,SYD,2017
MCY,SYD,2017
SYD,TSV,2017
SYD,TSV,2017
SYD,TSV,2017
MEL,MQL,2017
SYD,TSV,2017
SYD,TSV,2017
SYD,TSV,2017
MEL,TSV,2017
MEL,TSV,2017
MEL,TSV,2017
MEL,TSV,2017
MEL,TSV,2017
MEL,MQL,2017
QNA,SYD,2017
MEL,MQL,2017
MEL,MQL,2017
MEL,MQL,2017
MEL,MQL,2017
MEL,MQL,2017
MEL,MQL,2017
MEL,MQL,2017
MEL,MQL,2017
MCY,SYD,2017
PQQ,SYD,2017
SYD,TSV,2017
PQQ,SYD,2017
SYD,WGA,2017
SYD,WGA,2017
SYD,WGA,2017
SYD,WGA,2017
SYD,WGA,2017
SYD,WGA,2017
SYD,WGA,2017
MEL,MQL,2017
MEL,MQL,2017
MEL,PER,2017
MEL,PER,2017
MEL,PER,2017
MEL,PER,2017
MEL,PER,2017
MEL,PER,2017
MEL,PER,2017
MEL,PER,2017
MEL,PER,2017
MEL,PER,2017
SYD,WGA,2017
SYD,WGA,2017
SYD,WGA,2017
MEL,SYD,2017
PQQ,SYD,2017
PQQ,SYD,2017
PQQ,SYD,2017
PQQ,SYD,2017
MEL,SYD,2017
MEL,SYD,2017
MEL,SYD,2017
MEL,SYD,2017
MEL,SYD,2017
SYD,WGA,2017
MEL,SYD,2017
MEL,SYD,2017
MEL,SYD,2017
MEL,SYD,2017
MEL,SYD,2017
MEL,SYD,2017
PQQ,SYD,2017
SYD,WGA,2017
SYD,TSV,2017
LST,MEL,2017
PER,SYD,2017
PER,PHE,2017
LST,SYD,2017
LST,SYD,2017
LST,SYD,2017
LST,SYD,2017
QNA,SYD,2017
QNA,SYD,2017
QNA,SYD,2017
QNA,SYD,2017
QNA,SYD,2017
QNA,SYD,2017
QNA,SYD,2017
PER,PHE,2017
PER,PHE,2017
PER,PHE,2017
PER,PHE,2017
PER,PHE,2017
PER,PHE,2017
PER,PHE,2017
PER,PHE,2017
LST,SYD,2017
LST,SYD,2017
LST,SYD,2017
PER,SYD,2017
PER,SYD,2017
PER,SYD,2017
PER,SYD,2017
PER,SYD,2017
PER,SYD,2017
PER,SYD,2017
PER,SYD,2017
PER,SYD,2017
PER,SYD,2017
LST,SYD,2017
QNA,SYD,2017
QNA,SYD,2017
QNA,SYD,2017
QNA,SYD,2017
LST,SYD,2017
LST,SYD,2017
LST,SYD,2017
LST,SYD,2017
PER,PHE,2017
PER,PHE,2017
PPP,SYD,2017
PER,PHE,2017
OOL,SYD,2017
OOL,SYD,2017
OOL,SYD,2017
MCY,MEL,2017
MCY,MEL,2017
MCY,MEL,2017
MCY,MEL,2017
MCY,MEL,2017
MCY,MEL,2017
MCY,MEL,2017
MCY,MEL,2017
MCY,MEL,2017
MCY,MEL,2017
MCY,MEL,2017
MCY,MEL,2017
PPP,SYD,2017
PPP,SYD,2017
PPP,SYD,2017
PPP,SYD,2017
OOL,SYD,2017
OOL,SYD,2017
OOL,SYD,2017
MEL,OOL,2017
MEL,OOL,2017
MEL,OOL,2017
MEL,OOL,2017
MEL,OOL,2017
MEL,OOL,2017
MEL,OOL,2017
MEL,OOL,2017
MEL,OOL,2017
MEL,OOL,2017
OOL,SYD,2017
MEL,OOL,2017
MEL,OOL,2017
MEL,PER,2017
OOL,SYD,2017
OOL,SYD,2017
OOL,SYD,2017
OOL,SYD,2017
OOL,SYD,2017
LST,MEL,2017
CBR,SYD,2017
LST,MEL,2017
CBR,MEL,2017
ADL,SYD,2017
ADL,SYD,2017
ADL,SYD,2017
CBR,MEL,2017
CBR,MEL,2017
CBR,MEL,2017
CBR,MEL,2017
CBR,MEL,2017
CBR,MEL,2017
CBR,MEL,2017
CBR,MEL,2017
CBR,MEL,2017
BNE,CNS,2017
CBR,MEL,2017
CBR,MEL,2017
ARM,SYD,2017
ARM,SYD,2017
ARM,SYD,2017
ARM,SYD,2017
ARM,SYD,2017
ARM,SYD,2017
ARM,SYD,2017
ARM,SYD,2017
ARM,SYD,2017
ADL,SYD,2017
CBR,SYD,2017
ARM,SYD,2017
ADL,SYD,2017
CFS,SYD,2017
CFS,SYD,2017
CFS,SYD,2017
CFS,SYD,2017
CFS,SYD,2017
CFS,SYD,2017
CFS,SYD,2017
ADL,SYD,2017
ADL,SYD,2017
ADL,SYD,2017
ADL,SYD,2017
ADL,SYD,2017
CBR,SYD,2017
ADL,SYD,2017
CBR,SYD,2017
CBR,SYD,2017
CBR,SYD,2017
CBR,SYD,2017
CBR,SYD,2017
CBR,SYD,2017
CBR,SYD,2017
CBR,SYD,2017
ADL,SYD,2017
CBR,SYD,2017
ARM,SYD,2017
ARM,SYD,2017
DRW,PER,2017
ASP,DRW,2017
BNE,ROK,2017
BNE,ROK,2017
BNE,ROK,2017
BNE,ROK,2017
BNE,ROK,2017
BNE,ROK,2017
BNE,ROK,2017
BNE,ROK,2017
BNE,ROK,2017
BNE,ROK,2017
BNE,ROK,2017
ASP,DRW,2017
ASP,DRW,2017
ASP,DRW,2017
ASP,DRW,2017
ASP,DRW,2017
ASP,DRW,2017
ASP,DRW,2017
ASP,DRW,2017
BNE,PPP,2017
BNE,PPP,2017
BNE,PPP,2017
BNE,PPP,2017
BNE,PPP,2017
BNE,ROK,2017
ASP,DRW,2017
BNE,TSV,2017
BNE,SYD,2017
BNE,TSV,2017
BNE,TSV,2017
BNE,TSV,2017
BNE,TSV,2017
BNE,TSV,2017
BNE,TSV,2017
BNE,TSV,2017
BNE,TSV,2017
BNE,TSV,2017
BNE,TSV,2017
BNE,TSV,2017
BNE,SYD,2017
ASP,DRW,2017
BNE,SYD,2017
BNE,SYD,2017
BNE,SYD,2017
BNE,SYD,2017
BNE,SYD,2017
BNE,SYD,2017
BNE,SYD,2017
BNE,SYD,2017
BNE,SYD,2017
BNE,SYD,2017
ASP,DRW,2017
ADL,PLO,2017
ADL,PLO,2017
ADL,PLO,2017
DBO,SYD,2017
ADL,OOL,2017
ADL,OOL,2017
ADL,OOL,2017
ADL,OOL,2017
ADL,OOL,2017
ADL,OOL,2017
DBO,SYD,2017
DBO,SYD,2017
DBO,SYD,2017
DBO,SYD,2017
DBO,SYD,2017
DBO,SYD,2017
ADL,OOL,2017
DBO,SYD,2017
DBO,SYD,2017
DBO,SYD,2017
DBO,SYD,2017
DBO,SYD,2017
ADL,PER,2017
ADL,PER,2017
CNS,TSV,2017
CNS,TSV,2017
CNS,TSV,2017
CNS,TSV,2017
ADL,OOL,2017
ADL,OOL,2017
ADL,PLO,2017
ADL,OOL,2017
DRW,PER,2017
DRW,PER,2017
DRW,PER,2017
DRW,PER,2017
DRW,PER,2017
DRW,PER,2017
DRW,PER,2017
DRW,PER,2017
DRW,PER,2017
DRW,PER,2017
ADL,OOL,2017
DRW,MEL,2017
ADL,OOL,2017
DRW,MEL,2017
DRW,MEL,2017
DRW,MEL,2017
DRW,MEL,2017
DRW,MEL,2017
DRW,MEL,2017
DRW,MEL,2017
DRW,MEL,2017
DRW,MEL,2017
DRW,MEL,2017
DRW,MEL,2017
CNS,TSV,2017
CNS,TSV,2017
CNS,TSV,2017
ADL,PLO,2017
CNS,MEL,2017
CNS,MEL,2017
CNS,MEL,2017
CNS,MEL,2017
CNS,MEL,2017
CNS,MEL,2017
CNS,MEL,2017
CNS,MEL,2017
CNS,MEL,2017
CNS,MEL,2017
CNS,MEL,2017
ADL,PLO,2017
CNS,TSV,2017
ADL,PLO,2017
ADL,PLO,2017
ADL,PLO,2017
ADL,PLO,2017
ADL,PLO,2017
CFS,SYD,2017
CFS,SYD,2017
CFS,SYD,2017
CFS,SYD,2017
CFS,SYD,2017
ADL,PLO,2017
CNS,MEL,2017
CNS,SYD,2017
CNS,SYD,2017
CNS,SYD,2017
CNS,TSV,2017
CNS,TSV,2017
CNS,TSV,2017
CNS,TSV,2017
ADL,PER,2017
ADL,PER,2017
ADL,PER,2017
ADL,PER,2017
ADL,PER,2017
ADL,PER,2017
ADL,PER,2017
ADL,PER,2017
ADL,PER,2017
ADL,PER,2017
CNS,SYD,2017
CNS,SYD,2017
CNS,SYD,2017
CNS,SYD,2017
CNS,SYD,2017
CNS,SYD,2017
CNS,SYD,2017
CNS,SYD,2017
CNS,SYD,2017
BNE,PPP,2017
BNE,PPP,2017
BNE,PPP,2017
BNE,HBA,2017
BME,PER,2017
BME,PER,2017
BME,PER,2017
BME,PER,2017
BME,PER,2017
BME,PER,2017
BME,PER,2017
BME,PER,2017
BME,PER,2017
BNE,HBA,2017
BNE,HBA,2017
BNE,HBA,2017
BME,PER,2017
BNE,HBA,2017
BNE,HBA,2017
BNE,HBA,2017
BNE,HBA,2017
BNE,HBA,2017
BNE,HBA,2017
BNE,HBA,2017
BNE,HBA,2017
BNE,GLT,2017
BNE,GLT,2017
BNE,GLT,2017
BME,PER,2017
BME,PER,2017
BNE,ISA,2017
BDB,BNE,2017
BNE,ISA,2017
BDB,BNE,2017
BDB,BNE,2017
BDB,BNE,2017
BDB,BNE,2017
BDB,BNE,2017
BDB,BNE,2017
BDB,BNE,2017
BDB,BNE,2017
BDB,BNE,2017
BDB,BNE,2017
BDB,BNE,2017
BNE,HTI,2017
BNE,HTI,2017
BNE,HTI,2017
BNE,HTI,2017
BNE,HTI,2017
BNE,HTI,2017
BNE,HTI,2017
BNE,HTI,2017
BNE,HTI,2017
BNE,HTI,2017
BNE,HTI,2017
BNE,HTI,2017
BNE,GLT,2017
BNE,GLT,2017
BNE,GLT,2017
BNE,DRW,2017
BNE,EMD,2017
BNE,EMD,2017
BNE,DRW,2017
BNE,DRW,2017
BNE,DRW,2017
BNE,DRW,2017
BNE,DRW,2017
BNE,DRW,2017
BNE,DRW,2017
BNE,DRW,2017
BNE,DRW,2017
BNE,DRW,2017
BNE,GLT,2017
BNE,DRW,2017
BNE,CNS,2017
BNE,CNS,2017
BNE,CNS,2017
BNE,CNS,2017
BNE,CNS,2017
BNE,CNS,2017
BNE,CNS,2017
BNE,CNS,2017
BNE,CNS,2017
BNE,CNS,2017
BNE,EMD,2017
BNE,EMD,2017
BNE,EMD,2017
BNE,EMD,2017
BNE,GLT,2017
BNE,GLT,2017
BNE,GLT,2017
BNE,GLT,2017
BNE,GLT,2017
BNE,CBR,2017
BNE,CBR,2017
BNE,CBR,2017
BNE,CBR,2017
BNE,CBR,2017
BNE,CBR,2017
BNE,CBR,2017
BNE,CBR,2017
BNE,CBR,2017
BNE,CBR,2017
BNE,CBR,2017
BNE,CBR,2017
BNE,EMD,2017
BNE,EMD,2017
BNE,EMD,2017
BNE,EMD,2017
BNE,EMD,2017
BNE,EMD,2017
BNE,ISA,2017
BNE,ISA,2017
BNE,PPP,2017
BNE,MOV,2017
BNE,NTL,2017
BNE,NTL,2017
BNE,NTL,2017
BNE,NTL,2017
BNE,NTL,2017
BNE,NTL,2017
BNE,NTL,2017
BNE,NTL,2017
BNE,NTL,2017
BNE,NTL,2017
BNE,NTL,2017
BNE,MOV,2017
BNE,PER,2017
BNE,MOV,2017
BNE,MOV,2017
BNE,MOV,2017
BNE,MOV,2017
BNE,MOV,2017
BNE,MOV,2017
BNE,MOV,2017
BNE,MOV,2017
BNE,MOV,2017
BNE,MOV,2017
ASP,SYD,2017
BNE,NTL,2017
BNE,PER,2017
BNE,ISA,2017
ASP,MEL,2017
BNE,PPP,2017
BNE,PPP,2017
BNE,PPP,2017
ASP,MEL,2017
ASP,MEL,2017
ASP,MEL,2017
ASP,MEL,2017
ASP,MEL,2017
ASP,MEL,2017
ASP,MEL,2017
ASP,MEL,2017
ASP,MEL,2017
BNE,PER,2017
ASP,MEL,2017
ASP,MEL,2017
BNE,PER,2017
BNE,PER,2017
BNE,PER,2017
BNE,PER,2017
BNE,PER,2017
BNE,PER,2017
BNE,PER,2017
BNE,PER,2017
BNE,PER,2017
ASP,SYD,2017
ASP,SYD,2017
ASP,SYD,2017
AYQ,SYD,2017
BNE,MEL,2017
BNE,MEL,2017
BNE,MEL,2017
AYQ,SYD,2017
AYQ,SYD,2017
AYQ,SYD,2017
AYQ,SYD,2017
AYQ,SYD,2017
AYQ,SYD,2017
AYQ,SYD,2017
AYQ,SYD,2017
AYQ,SYD,2017
ASP,SYD,2017
AYQ,SYD,2017
AYQ,SYD,2017
BNE,MEL,2017
BNE,MEL,2017
BNE,ISA,2017
BNE,ISA,2017
BNE,ISA,2017
BNE,ISA,2017
BNE,ISA,2017
BNE,ISA,2017
BNE,ISA,2017
BNE,MEL,2017
BNE,MEL,2017
BNE,MEL,2017
BNE,MEL,2017
ASP,SYD,2017
ASP,SYD,2017
ASP,SYD,2017
ASP,SYD,2017
ASP,SYD,2017
ASP,SYD,2017
ASP,SYD,2017
BNE,MKY,2017
BNE,MKY,2017
BNE,MKY,2017
BNE,MKY,2017
BNE,MKY,2017
BNE,MKY,2017
BNE,MKY,2017
BNE,MKY,2017
BNE,MKY,2017
BNE,MKY,2017
BNE,MKY,2017
BNE,MKY,2017
LST,MEL,2017
BNE,MEL,2017
BNE,MEL,2017
BNE,MEL,2017
DRW,PER,2017
BNE,CNS,2017
ADL,BNE,2017
ADL,MEL,2017
ABX,SYD,2017
ABX,SYD,2017
ABX,SYD,2017
ABX,SYD,2017
ABX,SYD,2017
ABX,SYD,2017
KGI,PER,2017
KGI,PER,2017
KGI,PER,2017
KGI,PER,2017
KGI,PER,2017
KGI,PER,2017
KGI,PER,2017
HTI,MEL,2017
HTI,MEL,2017
HTI,MEL,2017
HTI,MEL,2017
KGI,PER,2017
KGI,PER,2017
KGI,PER,2017
KGI,PER,2017
KGI,PER,2017
ADL,CBR,2017
ADL,CBR,2017
ADL,CBR,2017
ABX,SYD,2017
ABX,SYD,2017
ABX,SYD,2017
HTI,MEL,2017
ADL,MEL,2017
ADL,MEL,2017
ADL,MEL,2017
ADL,MEL,2017
ADL,MEL,2017
ADL,MEL,2017
HBA,SYD,2017
HBA,SYD,2017
HBA,SYD,2017
HBA,SYD,2017
HTI,MEL,2017
HTI,MEL,2017
ABX,SYD,2017
HTI,MEL,2017
HTI,MEL,2017
HTI,MEL,2017
HTI,MEL,2017
HTI,MEL,2017
ADL,BNE,2017
ADL,BNE,2017
ADL,BNE,2017
ADL,BNE,2017
ABX,SYD,2017
ABX,SYD,2017
ADL,CBR,2017
HBA,MEL,2017
HBA,MEL,2017
ADL,CBR,2017
HTI,SYD,2017
ADL,ASP,2017
GET,PER,2017
GET,PER,2017
GET,PER,2017
GET,PER,2017
ADL,CBR,2017
ADL,CBR,2017
ADL,CBR,2017
ADL,CBR,2017
ADL,CBR,2017
ADL,CBR,2017
HTI,SYD,2017
ADL,CBR,2017
ADL,ASP,2017
ADL,ASP,2017
ADL,ASP,2017
ADL,ASP,2017
ADL,ASP,2017
ADL,ASP,2017
ADL,ASP,2017
ADL,ASP,2017
ADL,ASP,2017
ADL,ASP,2017
HTI,SYD,2017
HTI,SYD,2017
HBA,MEL,2017
HTI,SYD,2017
HBA,MEL,2017
HBA,MEL,2017
HBA,MEL,2017
HBA,MEL,2017
HBA,MEL,2017
HBA,MEL,2017
HBA,MEL,2017
HBA,MEL,2017
HBA,MEL,2017
HTI,SYD,2017
HTI,SYD,2017
HTI,SYD,2017
HTI,SYD,2017
HTI,SYD,2017
HTI,SYD,2017
HTI,SYD,2017
GET,PER,2017
GET,PER,2017
GET,PER,2017
GET,PER,2017
GET,PER,2017
GET,PER,2017
GET,PER,2017
GET,PER,2017
ADL,MEL,2017
ADL,ASP,2017
DRW,SYD,2017
DRW,SYD,2017
DRW,SYD,2017
DRW,SYD,2017
DRW,SYD,2017
ADL,BNE,2017
ADL,MEL,2017
ADL,MEL,2017
ADL,MEL,2017
DRW,SYD,2017
DRW,SYD,2017
DRW,SYD,2017
DRW,SYD,2017
DRW,SYD,2017
HBA,SYD,2017
HBA,SYD,2017
DRW,SYD,2017
KTA,PER,2017
KTA,PER,2017
KTA,PER,2017
HBA,SYD,2017
HBA,SYD,2017
HBA,SYD,2017
DRW,SYD,2017
ADL,MEL,2017
KTA,PER,2017
ADL,BNE,2017
HBA,SYD,2017
HBA,SYD,2017
HBA,SYD,2017
KTA,PER,2017
KTA,PER,2017
KTA,PER,2017
KTA,PER,2017
KTA,PER,2017
KTA,PER,2017
LST,MEL,2017
ADL,BNE,2017
ADL,BNE,2017
KTA,PER,2017
ADL,BNE,2017
KTA,PER,2017
ADL,BNE,2017
ADL,BNE,2017
BNE,PPP,2016
BNE,PPP,2016
BNE,PPP,2016
BNE,PPP,2016
HTI,SYD,2016
HTI,SYD,2016
HTI,SYD,2016
BNE,PPP,2016
BNE,PPP,2016
BNE,PPP,2016
BNE,PPP,2016
SYD,WGA,2016
SYD,WGA,2016
SYD,WGA,2016
SYD,WGA,2016
SYD,WGA,2016
BNE,PPP,2016
ASP,MEL,2016
SYD,WGA,2016
BNE,MOV,2016
ASP,MEL,2016
HTI,SYD,2016
HTI,SYD,2016
HTI,SYD,2016
HTI,SYD,2016
HTI,SYD,2016
HTI,SYD,2016
HTI,SYD,2016
BNE,MOV,2016
ASP,MEL,2016
BNE,MOV,2016
ASP,SYD,2016
ASP,SYD,2016
ASP,MEL,2016
ASP,MEL,2016
ASP,MEL,2016
BNE,MOV,2016
BNE,MOV,2016
SYD,WGA,2016
BNE,MKY,2016
SYD,WGA,2016
BNE,ROK,2016
AYQ,SYD,2016
BNE,ROK,2016
BNE,ROK,2016
BNE,ROK,2016
BNE,ROK,2016
BNE,ROK,2016
BNE,ROK,2016
BNE,ROK,2016
AYQ,SYD,2016
SYD,WGA,2016
AYQ,SYD,2016
AYQ,SYD,2016
AYQ,SYD,2016
BNE,ROK,2016
ADL,BNE,2016
AYQ,SYD,2016
AYQ,SYD,2016
AYQ,SYD,2016
AYQ,SYD,2016
AYQ,SYD,2016
AYQ,SYD,2016
AYQ,SYD,2016
SYD,WGA,2016
SYD,TSV,2016
BNE,ROK,2016
BNE,ROK,2016
BNE,MKY,2016
BNE,MKY,2016
BNE,MKY,2016
BNE,MKY,2016
BNE,MKY,2016
BNE,MKY,2016
BNE,MKY,2016
BNE,MKY,2016
BNE,MKY,2016
BNE,MKY,2016
BNE,MKY,2016
BNE,MOV,2016
BNE,ROK,2016
BNE,MOV,2016
HTI,SYD,2016
BNE,MOV,2016
ASP,SYD,2016
ASP,SYD,2016
ASP,SYD,2016
ASP,SYD,2016
ASP,SYD,2016
ASP,SYD,2016
ASP,SYD,2016
ASP,SYD,2016
PQQ,SYD,2016
ADL,ASP,2016
PQQ,SYD,2016
HTI,MEL,2016
HTI,MEL,2016
BNE,PPP,2016
BNE,PPP,2016
BNE,PPP,2016
MEL,SYD,2016
MEL,SYD,2016
MEL,SYD,2016
MEL,SYD,2016
